,UserID,Game,Hours,Min_Hours,Max_Hours,Ratings
499,8259307,The Elder Scrolls V Skyrim,6.9,0.1,1986.0,0.003474320241691843
501,144679568,The Elder Scrolls V Skyrim,2.0,0.1,1986.0,0.0010070493454179257
502,11970504,The Elder Scrolls V Skyrim,68.0,0.1,1986.0,0.03423967774420947
504,127208680,The Elder Scrolls V Skyrim,1.5,0.1,1986.0,0.0007552870090634441
506,65145468,The Elder Scrolls V Skyrim,38.0,0.1,1986.0,0.019133937562940583
508,16645459,The Elder Scrolls V Skyrim,54.0,0.1,1986.0,0.027190332326283987
509,110369840,The Elder Scrolls V Skyrim,55.0,0.1,1986.0,0.02769385699899295
512,202427012,The Elder Scrolls V Skyrim,3.3,0.1,1986.0,0.001661631419939577
513,224070533,The Elder Scrolls V Skyrim,53.0,0.1,1986.0,0.026686807653575024
515,132300630,The Elder Scrolls V Skyrim,22.0,0.1,1986.0,0.01107754279959718
517,58297398,The Elder Scrolls V Skyrim,14.2,0.1,1986.0,0.0071500503524672705
518,112199961,The Elder Scrolls V Skyrim,7.0,0.1,1986.0,0.003524672708962739
521,250457669,The Elder Scrolls V Skyrim,11.8,0.1,1986.0,0.005941591137965761
523,191907008,The Elder Scrolls V Skyrim,2.4,0.1,1986.0,0.0012084592145015106
524,294091752,The Elder Scrolls V Skyrim,8.7,0.1,1986.0,0.004380664652567976
525,32126281,The Elder Scrolls V Skyrim,30.0,0.1,1986.0,0.015105740181268885
526,207718097,The Elder Scrolls V Skyrim,17.7,0.1,1986.0,0.00891238670694864
527,134322141,The Elder Scrolls V Skyrim,42.0,0.1,1986.0,0.02114803625377644
528,171611544,The Elder Scrolls V Skyrim,12.2,0.1,1986.0,0.006143001007049345
529,110478743,The Elder Scrolls V Skyrim,4.6,0.1,1986.0,0.002316213494461229
530,150305902,The Elder Scrolls V Skyrim,10.5,0.1,1986.0,0.005287009063444109
531,109205612,The Elder Scrolls V Skyrim,2.0,0.1,1986.0,0.0010070493454179257
532,109598076,The Elder Scrolls V Skyrim,29.0,0.1,1986.0,0.014602215508559918
533,134213189,The Elder Scrolls V Skyrim,67.0,0.1,1986.0,0.033736153071500505
537,258531019,The Elder Scrolls V Skyrim,7.8,0.1,1986.0,0.00392749244712991
539,67349307,The Elder Scrolls V Skyrim,31.0,0.1,1986.0,0.015609264853977844
540,155624237,The Elder Scrolls V Skyrim,19.9,0.1,1986.0,0.010020140986908356
541,172518437,The Elder Scrolls V Skyrim,52.0,0.1,1986.0,0.026183282980866064
542,90104676,The Elder Scrolls V Skyrim,47.0,0.1,1986.0,0.02366565961732125
543,194305157,The Elder Scrolls V Skyrim,0.9,0.1,1986.0,0.0004531722054380665
544,39361297,The Elder Scrolls V Skyrim,17.3,0.1,1986.0,0.008710976837865056
546,277239386,The Elder Scrolls V Skyrim,47.0,0.1,1986.0,0.02366565961732125
549,153841049,The Elder Scrolls V Skyrim,10.5,0.1,1986.0,0.005287009063444109
551,87694960,The Elder Scrolls V Skyrim,4.7,0.1,1986.0,0.002366565961732125
554,95279056,The Elder Scrolls V Skyrim,4.1,0.1,1986.0,0.002064451158106747
555,209917929,The Elder Scrolls V Skyrim,0.3,0.1,1986.0,0.00015105740181268882
557,126345126,The Elder Scrolls V Skyrim,63.0,0.1,1986.0,0.03172205438066465
558,78309377,The Elder Scrolls V Skyrim,24.0,0.1,1986.0,0.012084592145015106
560,73495968,The Elder Scrolls V Skyrim,73.0,0.1,1986.0,0.036757301107754284
562,81170946,The Elder Scrolls V Skyrim,62.0,0.1,1986.0,0.03121852970795569
563,44314169,The Elder Scrolls V Skyrim,29.0,0.1,1986.0,0.014602215508559918
565,139016142,The Elder Scrolls V Skyrim,48.0,0.1,1986.0,0.024169184290030208
566,68200610,The Elder Scrolls V Skyrim,75.0,0.1,1986.0,0.0377643504531722
567,58905429,The Elder Scrolls V Skyrim,38.0,0.1,1986.0,0.019133937562940583
571,60608576,The Elder Scrolls V Skyrim,74.0,0.1,1986.0,0.03726082578046324
573,114030647,The Elder Scrolls V Skyrim,1.5,0.1,1986.0,0.0007552870090634441
574,128681412,The Elder Scrolls V Skyrim,1.8,0.1,1986.0,0.0009063444108761328
575,186517004,The Elder Scrolls V Skyrim,22.0,0.1,1986.0,0.01107754279959718
576,252352661,The Elder Scrolls V Skyrim,2.8,0.1,1986.0,0.0014098690835850955
577,43160799,The Elder Scrolls V Skyrim,34.0,0.1,1986.0,0.017119838872104734
579,207036748,The Elder Scrolls V Skyrim,0.8,0.1,1986.0,0.0004028197381671702
580,112849197,The Elder Scrolls V Skyrim,17.0,0.1,1986.0,0.008559919436052367
582,103848468,The Elder Scrolls V Skyrim,4.6,0.1,1986.0,0.002316213494461229
583,69954842,The Elder Scrolls V Skyrim,22.0,0.1,1986.0,0.01107754279959718
584,94851051,The Elder Scrolls V Skyrim,22.0,0.1,1986.0,0.01107754279959718
588,138482130,The Elder Scrolls V Skyrim,12.6,0.1,1986.0,0.00634441087613293
589,159800136,The Elder Scrolls V Skyrim,2.6,0.1,1986.0,0.0013091641490433033
590,206982761,The Elder Scrolls V Skyrim,27.0,0.1,1986.0,0.013595166163141994
592,144854157,The Elder Scrolls V Skyrim,39.0,0.1,1986.0,0.019637462235649543
593,298178235,The Elder Scrolls V Skyrim,4.7,0.1,1986.0,0.002366565961732125
594,196595568,The Elder Scrolls V Skyrim,4.6,0.1,1986.0,0.002316213494461229
596,105503045,The Elder Scrolls V Skyrim,74.0,0.1,1986.0,0.03726082578046324
599,77214425,The Elder Scrolls V Skyrim,48.0,0.1,1986.0,0.024169184290030208
601,135147743,The Elder Scrolls V Skyrim,18.5,0.1,1986.0,0.00931520644511581
602,85458882,The Elder Scrolls V Skyrim,52.0,0.1,1986.0,0.026183282980866064
603,100894366,The Elder Scrolls V Skyrim,47.0,0.1,1986.0,0.02366565961732125
606,58345543,The Elder Scrolls V Skyrim,16.0,0.1,1986.0,0.008056394763343406
607,58931437,The Elder Scrolls V Skyrim,4.1,0.1,1986.0,0.002064451158106747
610,155673786,The Elder Scrolls V Skyrim,1.7,0.1,1986.0,0.0008559919436052368
613,79155765,The Elder Scrolls V Skyrim,1.9,0.1,1986.0,0.0009566968781470293
614,140408017,The Elder Scrolls V Skyrim,5.8,0.1,1986.0,0.002920443101711984
615,153821154,The Elder Scrolls V Skyrim,2.9,0.1,1986.0,0.001460221550855992
616,125912054,The Elder Scrolls V Skyrim,61.0,0.1,1986.0,0.030715005035246726
617,80604456,The Elder Scrolls V Skyrim,5.0,0.1,1986.0,0.0025176233635448137
619,140854798,The Elder Scrolls V Skyrim,4.7,0.1,1986.0,0.002366565961732125
620,31669242,The Elder Scrolls V Skyrim,63.0,0.1,1986.0,0.03172205438066465
621,156426681,The Elder Scrolls V Skyrim,0.7,0.1,1986.0,0.00035246727089627386
622,127628725,The Elder Scrolls V Skyrim,0.9,0.1,1986.0,0.0004531722054380665
623,49050405,The Elder Scrolls V Skyrim,9.4,0.1,1986.0,0.00473313192346425
627,2110581,The Elder Scrolls V Skyrim,1.3,0.1,1986.0,0.0006545820745216517
628,6144819,The Elder Scrolls V Skyrim,59.0,0.1,1986.0,0.029707955689828806
629,82071844,The Elder Scrolls V Skyrim,25.0,0.1,1986.0,0.012588116817724069
630,133378280,The Elder Scrolls V Skyrim,72.0,0.1,1986.0,0.03625377643504532
631,47457723,The Elder Scrolls V Skyrim,71.0,0.1,1986.0,0.035750251762336364
633,207477282,The Elder Scrolls V Skyrim,62.0,0.1,1986.0,0.03121852970795569
635,158655503,The Elder Scrolls V Skyrim,42.0,0.1,1986.0,0.02114803625377644
637,34281672,The Elder Scrolls V Skyrim,18.2,0.1,1986.0,0.00916414904330312
638,210124834,The Elder Scrolls V Skyrim,38.0,0.1,1986.0,0.019133937562940583
639,175918089,The Elder Scrolls V Skyrim,49.0,0.1,1986.0,0.02467270896273917
640,108264287,The Elder Scrolls V Skyrim,7.0,0.1,1986.0,0.003524672708962739
644,302341431,The Elder Scrolls V Skyrim,0.6,0.1,1986.0,0.00030211480362537764
646,119185179,The Elder Scrolls V Skyrim,13.5,0.1,1986.0,0.006797583081570997
647,157235483,The Elder Scrolls V Skyrim,61.0,0.1,1986.0,0.030715005035246726
648,94521606,The Elder Scrolls V Skyrim,2.1,0.1,1986.0,0.0010574018126888218
649,92940732,The Elder Scrolls V Skyrim,4.6,0.1,1986.0,0.002316213494461229
650,100993239,The Elder Scrolls V Skyrim,70.0,0.1,1986.0,0.035246727089627394
653,91085389,The Elder Scrolls V Skyrim,5.2,0.1,1986.0,0.0026183282980866067
654,199659716,The Elder Scrolls V Skyrim,55.0,0.1,1986.0,0.02769385699899295
656,178003047,The Elder Scrolls V Skyrim,50.0,0.1,1986.0,0.025176233635448138
657,36404933,The Elder Scrolls V Skyrim,1.7,0.1,1986.0,0.0008559919436052368
658,99711581,The Elder Scrolls V Skyrim,4.8,0.1,1986.0,0.002416918429003021
659,79319075,The Elder Scrolls V Skyrim,5.8,0.1,1986.0,0.002920443101711984
660,20772968,The Elder Scrolls V Skyrim,48.0,0.1,1986.0,0.024169184290030208
666,92669869,The Elder Scrolls V Skyrim,21.0,0.1,1986.0,0.010574018126888218
667,117345810,The Elder Scrolls V Skyrim,0.1,0.1,1986.0,5.0352467270896274e-05
668,94396146,The Elder Scrolls V Skyrim,24.0,0.1,1986.0,0.012084592145015106
670,202843172,The Elder Scrolls V Skyrim,1.7,0.1,1986.0,0.0008559919436052368
675,116564064,The Elder Scrolls V Skyrim,8.2,0.1,1986.0,0.004128902316213494
676,99096740,The Elder Scrolls V Skyrim,45.0,0.1,1986.0,0.02265861027190332
679,25096601,Fallout 4,1.6,0.2,629.0,0.0025437201907790143
681,115396529,Fallout 4,17.9,0.2,629.0,0.02845786963434022
682,4834220,Fallout 4,19.8,0.2,629.0,0.031478537360890305
683,65229865,Fallout 4,0.5,0.2,629.0,0.000794912559618442
685,91800733,Fallout 4,63.0,0.2,629.0,0.10015898251192368
686,43913966,Fallout 4,65.0,0.2,629.0,0.10333863275039744
687,64787956,Fallout 4,42.0,0.2,629.0,0.06677265500794913
688,68316900,Fallout 4,29.0,0.2,629.0,0.046104928457869634
689,48028873,Fallout 4,48.0,0.2,629.0,0.07631160572337042
691,89732768,Fallout 4,44.0,0.2,629.0,0.06995230524642289
692,115037563,Fallout 4,14.6,0.2,629.0,0.02321144674085851
693,13565651,Fallout 4,29.0,0.2,629.0,0.046104928457869634
694,65420540,Fallout 4,5.2,0.2,629.0,0.008267090620031795
695,101690993,Fallout 4,74.0,0.2,629.0,0.1176470588235294
696,53898495,Fallout 4,15.4,0.2,629.0,0.024483306836248008
697,77830706,Fallout 4,3.0,0.2,629.0,0.004769475357710652
698,76420334,Fallout 4,61.0,0.2,629.0,0.09697933227344993
699,45974860,Fallout 4,35.0,0.2,629.0,0.05564387917329094
700,39082468,Fallout 4,36.0,0.2,629.0,0.05723370429252784
702,39622853,Fallout 4,40.0,0.2,629.0,0.06359300476947535
703,111754806,Fallout 4,63.0,0.2,629.0,0.10015898251192368
705,9128105,Fallout 4,21.0,0.2,629.0,0.033386327503974564
709,59115473,Fallout 4,30.0,0.2,629.0,0.04769475357710652
712,234190577,Fallout 4,59.0,0.2,629.0,0.09379968203497616
715,110906645,Fallout 4,7.6,0.2,629.0,0.012082670906200318
718,50801801,Fallout 4,3.2,0.2,629.0,0.005087440381558029
719,173940259,Fallout 4,39.0,0.2,629.0,0.06200317965023847
720,212570211,Fallout 4,4.0,0.2,629.0,0.006359300476947536
721,54293428,Fallout 4,0.2,0.2,629.0,0.0003179650238473768
722,100351493,Fallout 4,35.0,0.2,629.0,0.05564387917329094
724,100311267,Fallout 4,12.0,0.2,629.0,0.01907790143084261
725,301299641,Fallout 4,14.2,0.2,629.0,0.022575516693163752
727,171067153,Fallout 4,72.0,0.2,629.0,0.11446740858505565
728,170460109,Fallout 4,42.0,0.2,629.0,0.06677265500794913
729,60859324,Fallout 4,71.0,0.2,629.0,0.11287758346581875
730,108223505,Fallout 4,0.3,0.2,629.0,0.00047694753577106523
731,33282871,Fallout 4,6.5,0.2,629.0,0.010333863275039743
732,49893565,Fallout 4,73.0,0.2,629.0,0.11605723370429252
733,27262175,Fallout 4,2.1,0.2,629.0,0.0033386327503974558
734,66464409,Fallout 4,38.0,0.2,629.0,0.060413354531001585
735,43684632,Fallout 4,27.0,0.2,629.0,0.04292527821939587
736,94269421,Fallout 4,10.1,0.2,629.0,0.016057233704292528
737,167302978,Fallout 4,12.3,0.2,629.0,0.019554848966613674
738,86055705,Fallout 4,58.0,0.2,629.0,0.09220985691573927
739,66255019,Fallout 4,65.0,0.2,629.0,0.10333863275039744
741,108007732,Fallout 4,26.0,0.2,629.0,0.04133545310015898
742,70408902,Fallout 4,18.7,0.2,629.0,0.029729729729729724
743,191126693,Fallout 4,73.0,0.2,629.0,0.11605723370429252
744,30699429,Fallout 4,24.0,0.2,629.0,0.03815580286168521
745,24721232,Fallout 4,74.0,0.2,629.0,0.1176470588235294
746,51085779,Fallout 4,71.0,0.2,629.0,0.11287758346581875
747,49462664,Fallout 4,46.0,0.2,629.0,0.07313195548489666
748,96588736,Fallout 4,51.0,0.2,629.0,0.08108108108108109
749,86469479,Fallout 4,22.0,0.2,629.0,0.034976152623211444
751,58435428,Fallout 4,34.0,0.2,629.0,0.054054054054054064
753,34919318,Fallout 4,8.2,0.2,629.0,0.013036565977742448
754,99264709,Fallout 4,41.0,0.2,629.0,0.06518282988871224
757,73305545,Fallout 4,2.1,0.2,629.0,0.0033386327503974558
758,23225650,Fallout 4,10.6,0.2,629.0,0.016852146263910968
759,80363319,Fallout 4,28.0,0.2,629.0,0.04451510333863275
762,27403206,Fallout 4,23.0,0.2,629.0,0.03656597774244833
765,124059151,Fallout 4,64.0,0.2,629.0,0.10174880763116058
766,62481936,Fallout 4,62.0,0.2,629.0,0.0985691573926868
769,80550861,Fallout 4,54.0,0.2,629.0,0.08585055643879172
770,167167647,Fallout 4,60.0,0.2,629.0,0.09538950715421304
771,88525821,Fallout 4,23.0,0.2,629.0,0.03656597774244833
772,301613541,Fallout 4,2.0,0.2,629.0,0.003179650238473768
775,190191843,Fallout 4,23.0,0.2,629.0,0.03656597774244833
777,17530772,Fallout 4,67.0,0.2,629.0,0.10651828298887124
778,156565178,Fallout 4,41.0,0.2,629.0,0.06518282988871224
779,213720494,Fallout 4,31.0,0.2,629.0,0.0492845786963434
780,11940338,Fallout 4,39.0,0.2,629.0,0.06200317965023847
781,83135348,Fallout 4,46.0,0.2,629.0,0.07313195548489666
782,185079540,Fallout 4,49.0,0.2,629.0,0.07790143084260731
783,118852041,Fallout 4,10.4,0.2,629.0,0.01653418124006359
785,20704366,Fallout 4,35.0,0.2,629.0,0.05564387917329094
786,48798067,Fallout 4,44.0,0.2,629.0,0.06995230524642289
787,36557643,Fallout 4,54.0,0.2,629.0,0.08585055643879172
788,19696244,Fallout 4,33.0,0.2,629.0,0.05246422893481717
790,199013605,Fallout 4,3.3,0.2,629.0,0.005246422893481717
791,238169854,Fallout 4,29.0,0.2,629.0,0.046104928457869634
794,122956129,Fallout 4,64.0,0.2,629.0,0.10174880763116058
795,251635136,Fallout 4,26.0,0.2,629.0,0.04133545310015898
796,167815968,Fallout 4,38.0,0.2,629.0,0.060413354531001585
797,129117376,Fallout 4,43.0,0.2,629.0,0.06836248012718601
798,31187179,Fallout 4,13.8,0.2,629.0,0.021939586645469
801,55755821,Fallout 4,7.6,0.2,629.0,0.012082670906200318
803,48626533,Fallout 4,9.3,0.2,629.0,0.01478537360890302
805,137610845,Fallout 4,74.0,0.2,629.0,0.1176470588235294
806,262195804,Fallout 4,1.0,0.2,629.0,0.001589825119236884
807,12144171,Fallout 4,4.4,0.2,629.0,0.0069952305246422895
809,40084096,Fallout 4,48.0,0.2,629.0,0.07631160572337042
810,236496373,Fallout 4,67.0,0.2,629.0,0.10651828298887124
811,188471612,Fallout 4,4.4,0.2,629.0,0.0069952305246422895
812,10253354,Fallout 4,62.0,0.2,629.0,0.0985691573926868
813,95037089,Fallout 4,50.0,0.2,629.0,0.0794912559618442
815,109598076,Fallout 4,16.2,0.2,629.0,0.02575516693163752
816,44545959,Fallout 4,54.0,0.2,629.0,0.08585055643879172
817,14465359,Fallout 4,38.0,0.2,629.0,0.060413354531001585
818,67579257,Fallout 4,24.0,0.2,629.0,0.03815580286168521
819,161816812,Fallout 4,23.0,0.2,629.0,0.03656597774244833
820,44314169,Fallout 4,5.1,0.2,629.0,0.008108108108108107
822,122094388,Fallout 4,14.6,0.2,629.0,0.02321144674085851
824,138482130,Fallout 4,63.0,0.2,629.0,0.10015898251192368
825,298178235,Fallout 4,54.0,0.2,629.0,0.08585055643879172
826,105503045,Fallout 4,6.7,0.2,629.0,0.010651828298887122
829,135147743,Fallout 4,12.9,0.2,629.0,0.020508744038155804
830,166880158,Fallout 4,66.0,0.2,629.0,0.10492845786963434
831,31669242,Fallout 4,67.0,0.2,629.0,0.10651828298887124
832,127628725,Fallout 4,1.2,0.2,629.0,0.001907790143084261
833,45353031,Fallout 4,15.1,0.2,629.0,0.024006359300476947
834,6144819,Fallout 4,46.0,0.2,629.0,0.07313195548489666
836,47457723,Fallout 4,4.9,0.2,629.0,0.0077901430842607314
837,108264287,Fallout 4,34.0,0.2,629.0,0.054054054054054064
838,36404933,Fallout 4,62.0,0.2,629.0,0.0985691573926868
839,47384303,Fallout 4,23.0,0.2,629.0,0.03656597774244833
840,92276000,Fallout 4,12.2,0.2,629.0,0.01939586645468998
841,42657809,Fallout 4,44.0,0.2,629.0,0.06995230524642289
842,154230723,Fallout 4,5.4,0.2,629.0,0.008585055643879173
843,161896440,Fallout 4,2.2,0.2,629.0,0.0034976152623211448
844,151603712,Spore,14.9,0.1,417.0,0.03573141486810552
845,53875128,Spore,0.5,0.1,417.0,0.001199040767386091
847,176539817,Spore,15.5,0.1,417.0,0.037170263788968816
848,136135322,Spore,6.8,0.1,417.0,0.01630695443645084
849,69009454,Spore,2.2,0.1,417.0,0.0052757793764988
850,24469287,Spore,6.6,0.1,417.0,0.015827338129496403
851,111754806,Spore,0.3,0.1,417.0,0.0007194244604316548
853,105384518,Spore,0.1,0.1,417.0,0.00023980815347721826
854,36546868,Spore,0.1,0.1,417.0,0.00023980815347721826
855,122798021,Spore,4.2,0.1,417.0,0.010071942446043166
856,100057229,Spore,6.7,0.1,417.0,0.016067146282973618
857,95531306,Spore,12.5,0.1,417.0,0.029976019184652283
858,102552233,Spore,45.0,0.1,417.0,0.1079136690647482
859,92663477,Spore,2.7,0.1,417.0,0.006474820143884893
860,39037163,Spore,0.7,0.1,417.0,0.0016786570743405275
861,157080495,Spore,11.9,0.1,417.0,0.02853717026378897
862,75463760,Spore,4.4,0.1,417.0,0.010551558752997604
863,196066421,Spore,5.6,0.1,417.0,0.01342925659472422
864,49462664,Spore,26.0,0.1,417.0,0.06235011990407674
865,75368808,Spore,15.7,0.1,417.0,0.03764988009592326
866,99264709,Spore,8.8,0.1,417.0,0.0211031175059952
867,11794760,Spore,6.4,0.1,417.0,0.015347721822541968
868,124059151,Spore,10.3,0.1,417.0,0.02470023980815348
869,127272741,Spore,21.0,0.1,417.0,0.05035971223021583
870,135865220,Spore,7.0,0.1,417.0,0.016786570743405275
871,156071982,Spore,25.0,0.1,417.0,0.059952038369304565
872,127335438,Spore,5.7,0.1,417.0,0.01366906474820144
873,185258131,Spore,7.7,0.1,417.0,0.0184652278177458
874,130547869,Spore,5.4,0.1,417.0,0.012949640287769786
875,51132884,Spore,7.6,0.1,417.0,0.018225419664268584
876,101695880,Spore,1.6,0.1,417.0,0.003836930455635492
877,76892907,Spore,0.4,0.1,417.0,0.0009592326139088727
878,65754991,Spore,10.4,0.1,417.0,0.02494004796163069
879,161663718,Spore,40.0,0.1,417.0,0.09592326139088728
880,95699780,Spore,0.7,0.1,417.0,0.0016786570743405275
881,129117376,Spore,2.4,0.1,417.0,0.005755395683453238
883,155919035,Spore,1.4,0.1,417.0,0.003357314148681055
884,119530092,Spore,1.3,0.1,417.0,0.0031175059952038373
885,103731895,Spore,8.7,0.1,417.0,0.020863309352517984
886,176225382,Spore,10.3,0.1,417.0,0.02470023980815348
887,156379077,Spore,1.0,0.1,417.0,0.002398081534772182
888,10253354,Spore,4.3,0.1,417.0,0.010311750599520384
890,172518437,Spore,6.2,0.1,417.0,0.01486810551558753
891,209772097,Spore,10.9,0.1,417.0,0.026139088729016786
892,221775355,Spore,24.0,0.1,417.0,0.05755395683453238
893,139016142,Spore,4.1,0.1,417.0,0.009832134292565945
894,105503045,Spore,0.7,0.1,417.0,0.0016786570743405275
895,207009485,Spore,6.0,0.1,417.0,0.014388489208633094
897,47457723,Spore,2.5,0.1,417.0,0.0059952038369304565
898,124651043,Spore,4.9,0.1,417.0,0.011750599520383691
899,166669789,Spore,9.3,0.1,417.0,0.022302158273381296
900,36404933,Spore,0.9,0.1,417.0,0.002158273381294964
901,116564064,Spore,7.3,0.1,417.0,0.01750599520383693
902,151603712,Fallout New Vegas,12.1,0.1,417.0,0.029016786570743407
903,53875128,Fallout New Vegas,7.5,0.1,417.0,0.017985611510791366
904,11373749,Fallout New Vegas,0.3,0.1,417.0,0.0007194244604316548
905,9823354,Fallout New Vegas,1.4,0.1,417.0,0.003357314148681055
906,168031436,Fallout New Vegas,60.0,0.1,417.0,0.14388489208633093
908,25096601,Fallout New Vegas,16.1,0.1,417.0,0.03860911270983214
909,72842694,Fallout New Vegas,3.1,0.1,417.0,0.007434052757793765
911,65958466,Fallout New Vegas,28.0,0.1,417.0,0.0671462829736211
913,60217594,Fallout New Vegas,1.4,0.1,417.0,0.003357314148681055
915,117531196,Fallout New Vegas,24.0,0.1,417.0,0.05755395683453238
916,87071236,Fallout New Vegas,0.3,0.1,417.0,0.0007194244604316548
917,64787956,Fallout New Vegas,3.3,0.1,417.0,0.007913669064748202
918,44482198,Fallout New Vegas,52.0,0.1,417.0,0.12470023980815348
919,167202599,Fallout New Vegas,66.0,0.1,417.0,0.15827338129496402
920,277679482,Fallout New Vegas,4.6,0.1,417.0,0.011031175059952035
921,12610800,Fallout New Vegas,0.4,0.1,417.0,0.0009592326139088727
922,75277726,Fallout New Vegas,15.3,0.1,417.0,0.0366906474820144
923,78341587,Fallout New Vegas,1.4,0.1,417.0,0.003357314148681055
924,68049243,Fallout New Vegas,59.0,0.1,417.0,0.14148681055155876
925,48028873,Fallout New Vegas,25.0,0.1,417.0,0.059952038369304565
927,178168238,Fallout New Vegas,1.3,0.1,417.0,0.0031175059952038373
928,75011941,Fallout New Vegas,0.2,0.1,417.0,0.0004796163069544365
929,72488020,Fallout New Vegas,6.9,0.1,417.0,0.016546762589928057
933,82020006,Fallout New Vegas,1.1,0.1,417.0,0.002637889688249401
934,106028574,Fallout New Vegas,27.0,0.1,417.0,0.06474820143884892
935,53898495,Fallout New Vegas,63.0,0.1,417.0,0.1510791366906475
936,77830706,Fallout New Vegas,17.7,0.1,417.0,0.04244604316546762
937,81585721,Fallout New Vegas,30.0,0.1,417.0,0.07194244604316546
939,76420334,Fallout New Vegas,14.5,0.1,417.0,0.034772182254196635
940,69009454,Fallout New Vegas,2.3,0.1,417.0,0.005515587529976018
941,83198547,Fallout New Vegas,43.0,0.1,417.0,0.10311750599520383
942,105877396,Fallout New Vegas,0.5,0.1,417.0,0.001199040767386091
944,24469287,Fallout New Vegas,72.0,0.1,417.0,0.17266187050359713
945,39622853,Fallout New Vegas,15.7,0.1,417.0,0.03764988009592326
947,99077905,Fallout New Vegas,1.9,0.1,417.0,0.004556354916067146
948,156879739,Fallout New Vegas,41.0,0.1,417.0,0.09832134292565947
949,126269125,Fallout New Vegas,25.0,0.1,417.0,0.059952038369304565
